Month,Day,Hour,Temperature,Raw Kw Load,Generated Power Units,Generated Kw ,Excess Generation (Adjusted),Load Unserved (Adjusted),Excess Generation (Raw),Load Unserved (Raw)
11,21,1900,18.59,0,0.116410256,1816,0,4873.404921,1816,0
11,21,2000,18.716,0,0.318461538,4968,0,5766.109156,4968,0
11,21,2100,18.698,0,0.492307692,7680,0,3042.820436,7680,0
11,21,2200,18.338,0,0.437435897,6824,0,3938.330955,6824,0
11,21,2300,17.438,0,0.378461538,5904,0,4990.032686,5904,0
11,21,2400,15.584,0,0.425641026,6640,0,4541.89504,6640,0
11,22,100,14.504,0,0.383076923,5976,0,5512.571927,5976,0
11,22,200,13.856,0,0.369230769,5760,0,5909.191444,5760,0
11,22,300,13.55,0,0.320512821,5000,0,6768.908469,5000,0
11,22,400,13.406,0,0.346666667,5408,0,6407.944801,5408,0
11,22,500,13.91,0,0.343589744,5360,0,6418.315735,5360,0
11,22,600,14.252,0,0.343076923,5352,0,6337.88743,5352,0
11,22,700,14.504,0,0.396923077,6192,0,5435.799471,6192,0
11,22,800,14.81,0,0.386666667,6032,0,5537.474419,6032,0
11,22,900,14.954,0,0.422051282,6584,0,4938.438087,6584,0
11,22,1000,14.864,0,0.432820513,6752,0,4764.793727,6752,0
11,22,1100,15.206,0,0.587692308,9168,0,2322.453381,9168,0
11,22,1200,16.214,0,0.605641026,9448,0,1901.344384,9448,0
11,22,1300,17.276,0,0.659487179,10288,0,844.9772545,10288,0
11,22,1400,17.15,0,0.742564103,11584,0,0,11584,0
11,22,1500,17.33,0,0.763589744,11912,0,0,11912,0
11,22,1600,17.744,0,0.628717949,9808,0,0,9808,0
11,22,1700,17.384,0,0.688205128,10736,0,0,10736,0
11,22,1800,16.88,0,0.802564103,12520,0,0,12520,0
11,22,1900,16.484,0,0.815897436,12728,0,0,12728,0
11,22,2000,15.512,0,0.747692308,11664,0,0,11664,0
11,22,2100,14.666,0,0.686666667,10712,0,0,10712,0
11,22,2200,13.748,0,0.816923077,12744,0,0,12744,0
11,22,2300,13.496,0,0.827692308,12912,0,0,12912,0
11,22,2400,13.298,0,0.896410256,13984,0,0,13984,0
11,23,100,13.1,0,0.866666667,13520,0,0,13520,0
11,23,200,12.704,0,0.82,12792,0,0,12792,0
11,23,300,12.236,0,0.748717949,11680,0,0,11680,0
11,23,400,11.804,0,0.731794872,11416,0,0,11416,0
11,23,500,11.624,0,0.808717949,12616,0,0,12616,0
11,23,600,11.48,0,0.933333333,14560,0,0,14560,0
11,23,700,11.21,0,0.944102564,14728,0,0,14728,0
11,23,800,11.012,0,0.867692308,13536,0,0,13536,0
11,23,900,10.67,0,0.825128205,12872,0,0,12872,0
11,23,1000,10.58,0,0.855384615,13344,0,0,13344,0
11,23,1100,10.652,0,0.818974359,12776,0,0,12776,0
11,23,1200,11.174,0,0.813846154,12696,0,0,12696,0
11,23,1300,11.534,0,0.923076923,14400,0,0,14400,0
11,23,1400,11.696,0,0.902051282,14072,0,0,14072,0
11,23,1500,11.786,0,0.948717949,14800,0,0,14800,0
11,23,1600,11.12,0,0.975384615,15216,0,0,15216,0
11,23,1700,10.148,0,0.984615385,15360,0,0,15360,0
11,23,1800,8.978,0,0.99025641,15448,0,0,15448,0
11,23,1900,7.268,0,0.876410256,13672,0,0,13672,0
11,23,2000,5.954,0,0.801538462,12504,0,0,12504,0
11,23,2100,5.396,0,0.817435897,12752,0,0,12752,0
11,23,2200,5,0,0.781538462,12192,0,0,12192,0
11,23,2300,3.65,0,0.74974359,11696,0,0,11696,0
11,23,2400,3.344,0,0.54,8424,0,0,8424,0
11,24,100,2.768,0,0.401025641,6256,0,771.4371117,6256,0
11,24,200,1.274,0,0.439487179,6856,0,327.5977353,6856,0
11,24,300,1.328,0,0.306153846,4776,0,2401.953375,4776,0
11,24,400,0.266,0,0.238974359,3728,0,9005.082442,3728,0
11,24,500,-0.094,0,0.158974359,2480,0,12135.54731,2480,0
11,24,600,-0.13,0,0.155384615,2424,0,12232.93928,2424,0
11,24,700,-0.13,0,0.038974359,608,0,14052.70218,608,0
11,24,800,-0.418,0,0,0,0,14690.80544,0,0
11,24,900,0.572,0,0,0,0,14617.42876,0,0
11,24,1000,4.388,0,0.042564103,664,0,13451.08073,664,0
11,24,1100,8.222,0,0.143076923,2232,0,11083.46308,2232,0
11,24,1200,10.688,0,0.122564103,1912,0,10744.95442,1912,0
11,24,1300,13.082,0,0.14974359,2336,0,9812.962034,2336,0
11,24,1400,15.584,0,0.293333333,4576,0,7061.206738,4576,0
11,24,1500,15.764,0,0.432820513,6752,0,4604.870197,6752,0
11,24,1600,13.928,0,0.701025641,10936,0,593.9639,10936,0
11,24,1700,12.02,0,0.857435897,13376,0,0,13376,0
11,24,1800,11.012,0,0.816410256,12736,0,0,12736,0
11,24,1900,10.148,0,0.791282051,12344,0,0,12344,0
11,24,2000,9.662,0,0.405641026,6328,0,4348.062327,6328,0
11,24,2100,10.31,0,0.064102564,1000,0,11545.94868,1000,0
11,24,2200,10.598,0,0.023076923,360,0,12088.11311,360,0
11,24,2300,11.57,0,0.156923077,2448,0,9868.411378,2448,0
11,24,2400,12.884,0,0.332820513,5192,0,6885.466809,5192,0
11,25,100,13.244,0,0.807692308,12600,0,0,12600,0
11,25,200,13.064,0,0.924102564,14416,0,0,14416,0
11,25,300,14.72,0,0.925641026,14440,0,0,14440,0
11,25,400,18.626,0,0.928205128,14480,0,0,14480,0
11,25,500,26.852,0,0.952307692,14856,0,0,14856,0
11,25,600,27.914,0,0.994871795,15520,0,0,15520,0
11,25,700,27.856,0,0.953846154,14880,0,0,14880,0
11,25,800,28.348,0,0.935897436,14600,0,0,14600,0
11,25,900,26.276,0,0.994871795,15520,0,0,15520,0
11,25,1000,23.587,0,0.994871795,15520,0,0,15520,0
11,25,1100,24.854,0,0.864615385,13488,0,0,13488,0
11,25,1200,25.806,0,0.978461538,15264,0,0,15264,0
11,25,1300,25.016,0,0,0,0,4701.960838,0,0
11,25,1400,25.977,0,0.482051282,7520,0,0,7520,0
11,25,1500,26.515,0,0.941025641,14680,0,0,14680,0
11,25,1600,26.208,0,0.977948718,15256,0,0,15256,0
11,25,1700,24.269,0,0.968717949,15112,0,0,15112,0
11,25,1800,21.873,0,0.805128205,12560,0,0,12560,0
11,25,1900,21.832,0,0.727179487,11344,0,0,11344,0
11,25,2000,22.314,0,0.6,9360,0,0,9360,0
11,25,2100,21.493,0,0.622564103,9712,0,0,9712,0
11,25,2200,19.922,0,0.715897436,11168,0,0,11168,0
11,25,2300,20.196,0,0.75025641,11704,0,0,11704,0
11,25,2400,19.632,0,0.565641026,8824,0,0,8824,0
11,26,100,20.082,0,0.574358974,8960,0,0,8960,0
11,26,200,19.74,0,0.591282051,9224,0,0,9224,0
11,26,300,20.728,0,0.688717949,10744,0,0,10744,0
11,26,400,20.415,0,0.380512821,5936,0,0,5936,0
11,26,500,20.241,0,0.34,5304,0,0,5304,0
11,26,600,15.584,0,0.142564103,2224,0,3463.842365,2224,0
11,26,700,10.364,0,0.052307692,816,0,5417.463821,816,0
11,26,800,9.284,0,0.05025641,784,0,5562.351019,784,0
11,26,900,11.66,0,0.040512821,632,0,5465.999183,632,0
11,26,1000,18.032,0,0.050769231,792,0,4639.964717,792,0
11,26,1100,22.753,0,0.035897436,560,0,4378.501327,560,0
11,26,1200,29.298,0,0.093333333,1456,0,2798.384003,1456,0
11,26,1300,33.139,0,0.195384615,3048,0,804.9027751,3048,0
11,26,1400,36.232,0,0.228717949,3568,0,0,3568,0
11,26,1500,37.602,0,0.583076923,9096,0,0,9096,0
11,26,1600,34.536,0,0.588717949,9184,0,0,9184,0
11,26,1700,32.365,0,0.864102564,13480,0,0,13480,0
11,26,1800,27.198,0,0.912820513,14240,0,0,14240,0
11,26,1900,24.67,0,0.870769231,13584,0,0,13584,0
11,26,2000,23.562,0,0.767692308,11976,0,0,11976,0
11,26,2100,23.02,0,0.717948718,11200,0,0,11200,0
11,26,2200,25.243,0,0.695384615,10848,0,0,10848,0
11,26,2300,22.935,0,0.804102564,12544,0,0,12544,0
11,26,2400,22.932,0,0.853333333,13312,0,0,13312,0
11,27,100,23.328,0,0.854358974,13328,0,0,13328,0
11,27,200,23.488,0,0.856410256,13360,0,0,13360,0
11,27,300,24.102,0,0.856410256,13360,0,0,13360,0
11,27,400,23.238,0,0.862564103,13456,0,0,13456,0
11,27,500,22.507,0,0.927692308,14472,0,0,14472,0
11,27,600,22.456,0,0.927692308,14472,0,0,14472,0
11,27,700,22.876,0,0.927692308,14472,0,0,14472,0
11,27,800,22.618,0,0.966666667,15080,0,0,15080,0
11,27,900,23.193,0,0.980512821,15296,0,0,15296,0
11,27,1000,22.876,0,0.923589744,14408,0,0,14408,0
11,27,1100,23.027,0,0.893333333,13936,0,0,13936,0
11,27,1200,23.554,0,0.915384615,14280,0,0,14280,0
11,27,1300,24.195,0,0.923076923,14400,0,0,14400,0
11,27,1400,25.439,0,0.923589744,14408,0,0,14408,0
11,27,1500,25.27,0,0.926153846,14448,0,0,14448,0
11,27,1600,24.319,0,0.927179487,14464,969.3739011,0,14464,0
11,27,1700,23.628,0,0.927179487,14464,4508.809985,0,14464,0
11,27,1800,22.455,0,0.926666667,14456,4305.975043,0,14456,0
11,27,1900,20.984,0,0.926153846,14448,4021.610459,0,14448,0
11,27,2000,19.274,0,0.923589744,14408,3649.115852,0,14408,0
11,27,2100,17.114,0,0.904615385,14112,2948.603393,0,14112,0
11,27,2200,15.206,0,0.897948718,14008,2419.394948,0,14008,0
11,27,2300,13.28,0,0.904102564,14104,2114.645396,0,14104,0
11,27,2400,12.506,0,0.909230769,14184,1912.427401,0,14184,0
11,28,100,11.462,0,0.729230769,11376,0,0,11376,0
11,28,200,10.868,0,0.578461538,9024,0,0,9024,0
11,28,300,10.13,0,0.572307692,8928,0,0,8928,0
11,28,400,10.382,0,0.394871795,6160,0,71.58236745,6160,0
11,28,500,9.77,0,0.329230769,5136,0,1159.55178,5136,0
11,28,600,6.314,0,0.256923077,4008,0,2648.790812,4008,0
11,28,700,5.738,0,0.097948718,1528,0,5188.997318,1528,0
11,28,800,6.08,0,0.018461538,288,0,6393.249705,288,0
11,28,900,6.854,0,0,0,0,6600.347214,0,0
11,28,1000,10.454,0,0.00974359,152,0,6072.056554,152,0
11,28,1100,14.324,0,0.031282051,488,0,5331.544096,488,0
11,28,1200,18.302,0,0.102051282,1592,0,3811.742917,1592,0
11,28,1300,21.177,0,0.147692308,2304,0,2799.233016,2304,0
11,28,1400,24.157,0,0.333846154,5208,0,0,5208,0
11,28,1500,24.609,0,0.648717949,10120,0,0,10120,0
11,28,1600,24.93,0,0.970769231,15144,0,0,15144,0
11,28,1700,21.337,0,0.972307692,15168,0,0,15168,0
11,28,1800,16.952,0,0.984102564,15352,0,0,15352,0
11,28,1900,15.08,0,0.994871795,15520,0,0,15520,0
11,28,2000,13.712,0,0.994358974,15512,0,0,15512,0
11,28,2100,13.154,0,0.994358974,15512,0,0,15512,0
11,28,2200,13.19,0,0.992820513,15488,0,0,15488,0
11,28,2300,14.414,0,0.992820513,15488,0,0,15488,0
11,28,2400,15.17,0,0.992820513,15488,0,0,15488,0
11,29,100,16.934,0,0.941538462,14688,0,0,14688,0
11,29,200,17.762,0,0.923589744,14408,0,0,14408,0
11,29,300,18.14,0,0.875384615,13656,0,0,13656,0
11,29,400,21.261,0,0.769230769,12000,0,0,12000,0
11,29,500,23.367,0,0.713333333,11128,0,0,11128,0
11,29,600,25.502,0,0.925128205,14432,0,0,14432,0
11,29,700,28.06,0,0.878461538,13704,0,0,13704,0
11,29,800,29.248,0,0.716923077,11184,0,0,11184,0
11,29,900,30.695,0,0.772307692,12048,0,0,12048,0
11,29,1000,35.071,0,0.762564103,11896,0,0,11896,0
11,29,1100,37.87,0,0.622051282,9704,0,0,9704,0
11,29,1200,39.963,0,0.611282051,9536,1916.752814,0,9536,0
11,29,1300,44.215,0,0.435384615,6792,623.8618944,0,6792,0
11,29,1400,45.572,0,0.29025641,4528,0,0,4528,0
11,29,1500,46.868,0,0.374871795,5848,0,0,5848,0
11,29,1600,45.662,0,0.654871795,10216,4920.856224,0,10216,0
11,29,1700,41.387,0,0.616410256,9616,3747.953695,0,9616,0
11,29,1800,38.246,0,0.417435897,6512,0,0,6512,0
11,29,1900,36.12,0,0.437435897,6824,0,0,6824,0
11,29,2000,35.274,0,0.844102564,13168,5627.206084,0,13168,0
11,29,2100,34.239,0,0.976923077,15240,7539.000084,0,15240,0
11,29,2200,35.157,0,0.945128205,14744,7030.770637,0,14744,0
11,29,2300,35.589,0,0.966666667,15080,7507.879635,0,15080,0
11,29,2400,35.553,0,0.988205128,15416,7885.271607,0,15416,0
11,30,100,35.618,0,0.98974359,15440,7912.302837,0,15440,0
11,30,200,35.299,0,0.98974359,15440,7885.753441,0,15440,0
11,30,300,36.248,0,0.98974359,15440,7951.604306,0,15440,0
11,30,400,38.68,0,0.991794872,15472,8337.00395,0,15472,0
11,30,500,40.075,0,0.994358974,15512,8777.021826,0,15512,0
11,30,600,40.653,0,0.994358974,15512,8983.250013,0,15512,0
11,30,700,39.234,0,0.923076923,14400,7783.344334,0,14400,0
11,30,800,38.089,0,0.951794872,14848,7963.341764,0,14848,0
11,30,900,35.154,0,0.993333333,15496,8184.879017,0,15496,0
11,30,1000,34.74,0,0.979487179,15280,7618.824179,0,15280,0
11,30,1100,36.385,0,0.993846154,15504,7971.494679,0,15504,0
11,30,1200,37.182,0,0.993333333,15496,8218.745176,0,15496,0
11,30,1300,38.044,0,0.994358974,15512,8408.152455,0,15512,0
11,30,1400,38.057,0,0.995384615,15528,8515.61199,0,15528,0
11,30,1500,36.954,0,0.947692308,14784,7657.679541,0,14784,0
11,30,1600,35.352,0,0.929230769,14496,7086.93892,0,14496,0
11,30,1700,32.774,0,0.923076923,14400,6554.023655,0,14400,0
11,30,1800,30.349,0,0.927692308,14472,6103.084164,0,14472,0
11,30,1900,29.511,0,0.927692308,14472,5762.018491,0,14472,0
11,30,2000,28.506,0,0.892307692,13920,5017.378579,0,13920,0
11,30,2100,27.345,0,0.903076923,14088,4958.977032,0,14088,0
11,30,2200,26.931,0,0.908205128,14168,4874.349869,0,14168,0
11,30,2300,26.305,0,0.923589744,14408,5005.643678,0,14408,0
11,30,2400,27.592,0,0.923589744,14408,5074.734824,0,14408,0
12,1,100,28.479,0,0.894358974,13952,4845.972572,0,13952,0
12,1,200,27.585,0,0.856410256,13360,4253.240896,0,13360,0
12,1,300,27.032,0,0.84974359,13256,3997.992956,0,13256,0
12,1,400,26.431,0,0.836410256,13048,3669.370895,0,13048,0
12,1,500,25.781,0,0.926153846,14448,4938.609891,0,14448,0
12,1,600,24.566,0,0.82974359,12944,3239.670424,0,12944,0
12,1,700,23.441,0,0.512307692,7992,0,0,7992,0
12,1,800,21.861,0,0.422564103,6592,0,0,6592,0
12,1,900,22.392,0,0.184615385,2880,0,2096.234918,2880,0
12,1,1000,25.596,0,0.094358974,1472,0,3169.336231,1472,0
12,1,1100,29.194,0,0.035384615,552,0,3713.254623,552,0
12,1,1200,31.366,0,0.037948718,592,0,3446.225925,592,0
12,1,1300,33.21,0,0.005128205,80,0,3765.481487,80,0
12,1,1400,34.538,0,0,0,0,3706.672044,0,0
12,1,1500,34.342,0,0,0,0,3727.15898,0,0
12,1,1600,33.487,0,0.003076923,48,0,3768.528011,48,0
12,1,1700,31.123,0,0.09025641,1408,0,2655.625544,1408,0
12,1,1800,22.818,0,0.275384615,4296,0,635.7071901,4296,0
12,1,1900,18.014,0,0.341025641,5320,0,113.8461699,5320,0
12,1,2000,16.448,0,0.490769231,7656,0,0,7656,0
12,1,2100,18.068,0,0.500512821,7808,0,0,7808,0
12,1,2200,16.682,0,0.648205128,10112,0,0,10112,0
12,1,2300,16.196,0,0.673333333,10504,0,0,10504,0
12,1,2400,14.81,0,0.602051282,9392,0,0,9392,0
12,2,100,15.782,0,0.488717949,7624,0,0,7624,0
12,2,200,14.576,0,0.664102564,10360,0,0,10360,0
12,2,300,18.302,0,0.606666667,9464,0,0,9464,0
12,2,400,18.896,0,0.712307692,11112,0,0,11112,0
12,2,500,18.068,0,0.786666667,12272,0,0,12272,0
12,2,600,18.428,0,0.702564103,10960,0,0,10960,0
12,2,700,19.497,0,0.553846154,8640,0,0,8640,0
12,2,800,22.122,0,0.557435897,8696,0,0,8696,0
12,2,900,20.568,0,0.818461538,12768,0,0,12768,0
12,2,1000,26.8,0,0.845128205,13184,0,0,13184,0
12,2,1100,32.954,0,0.89025641,13888,0,0,13888,0
12,2,1200,37.319,0,0.825641026,12880,0,0,12880,0
12,2,1300,38.966,0,0.626153846,9768,0,0,9768,0
12,2,1400,41.319,0,0.495384615,7728,0,0,7728,0
12,2,1500,41.659,0,0.28,4368,0,0,4368,0
12,2,1600,39.992,0,0.151794872,2368,0,768.5916952,2368,0
12,2,1700,37.953,0,0.137948718,2152,0,1197.718544,2152,0
12,2,1800,36.311,0,0.141538462,2208,0,1313.348894,2208,0
12,2,1900,33.593,0,0.12,1872,0,1933.448342,1872,0
12,2,2000,32.979,0,0.167692308,2616,0,1253.626804,2616,0
12,2,2100,32.293,0,0.135897436,2120,0,1821.33108,2120,0
12,2,2200,31.251,0,0.217435897,3392,0,658.2463208,3392,0
12,2,2300,31.395,0,0.121025641,1888,0,2147.194694,1888,0
12,2,2400,31.786,0,0.224615385,3504,0,490.3253479,3504,0
12,3,100,32.02,0,0.141538462,2208,0,1761.866455,2208,0
12,3,200,31.294,0,0.264102564,4120,0,0,4120,0
12,3,300,30.205,0,0.101025641,1576,0,2583.579662,1576,0
12,3,400,30.132,0,0.132820513,2072,0,2095.210001,2072,0
12,3,500,29.89,0,0.122051282,1904,0,2288.505095,1904,0
12,3,600,29.597,0,0.114358974,1784,0,2439.130974,1784,0
12,3,700,29.426,0,0.197948718,3088,0,1153.00478,3088,0
12,3,800,29.25,0,0.295897436,4616,0,2943.581794,4616,0
12,3,900,29.286,0,0.476410256,7432,0,1083.039518,7432,0
12,3,1000,29.604,0,0.630769231,9840,0,0,9840,0
12,3,1100,30.524,0,0.628717949,9808,0,0,9808,0
12,3,1200,31.208,0,0.658461538,10272,0,0,10272,0
12,3,1300,31.464,0,0.672307692,10488,0,0,10488,0
12,3,1400,30.981,0,0.766666667,11960,0,0,11960,0
12,3,1500,31.348,0,0.642564103,10024,0,0,10024,0
12,3,1600,31.608,0,0.566666667,8840,0,0,8840,0
12,3,1700,31.453,0,0.732820513,11432,0,0,11432,0
12,3,1800,31.339,0,0.831282051,12968,0,0,12968,0
12,3,1900,31.302,0,0.856923077,13368,0,0,13368,0
12,3,2000,31.212,0,0.86974359,13568,0,0,13568,0
12,3,2100,30.965,0,0.822564103,12832,0,0,12832,0
12,3,2200,30.925,0,0.663589744,10352,0,0,10352,0
12,3,2300,30.837,0,0.636410256,9928,0,0,9928,0
12,3,2400,30.727,0,0.652820513,10184,0,0,10184,0
12,4,100,30.542,0,0.593846154,9264,0,0,9264,0
12,4,200,30.609,0,0.461538462,7200,0,0,7200,0
12,4,300,30.657,0,0.50974359,7952,0,0,7952,0
12,4,400,30.67,0,0.651794872,10168,0,0,10168,0
12,4,500,30.596,0,0.563589744,8792,0,0,8792,0
12,4,600,30.724,0,0.655897436,10232,0,0,10232,0
12,4,700,30.987,0,0.786666667,12272,0,0,12272,0
12,4,800,31.017,0,0.896410256,13984,0,0,13984,0
12,4,900,31.055,0,0.927179487,14464,0,0,14464,0
12,4,1000,31.789,0,0.925641026,14440,0,0,14440,0
12,4,1100,31.91,0,0.914871795,14272,0,0,14272,0
12,4,1200,31.375,0,0.960512821,14984,0,0,14984,0
12,4,1300,30.582,0,0.995897436,15536,0,0,15536,0
12,4,1400,30.234,0,0.997435897,15560,0,0,15560,0
12,4,1500,29.68,0,0.999487179,15592,0,0,15592,0
12,4,1600,28.382,0,0.998974359,15584,0,0,15584,0
12,4,1700,27.122,0,0.988205128,15416,6250.706793,0,15416,0
12,4,1800,26.136,0,0.913846154,14256,4855.943232,0,14256,0
12,4,1900,25.16,0,0.916410256,14296,4690.864823,0,14296,0
12,4,2000,24.566,0,0.918461538,14328,4558.760285,0,14328,0
12,4,2100,24.555,0,0.894358974,13952,4119.52255,0,13952,0
12,4,2200,24.694,0,0.742051282,11576,1756.901773,0,11576,0
12,4,2300,25.115,0,0.755384615,11784,2023.435876,0,11784,0
12,4,2400,24.589,0,0.626666667,9776,4.46073136,0,9776,0
12,5,100,23.56,0,0.784615385,12240,2305.924072,0,12240,0
12,5,200,23.052,0,0.733333333,11440,1345.268865,0,11440,0
12,5,300,22.521,0,0.537435897,8384,0,0,8384,0
12,5,400,22.188,0,0.506153846,7896,0,0,7896,0
12,5,500,21.024,0,0.472307692,7368,0,0,7368,0
12,5,600,20.086,0,0.209230769,3264,0,1953.26999,3264,0
12,5,700,19.274,0,0.141538462,2208,0,3094.144439,2208,0
12,5,800,18.59,0,0.102564103,1600,0,3773.639664,1600,0
12,5,900,17.096,0,0.00974359,152,0,5377.800288,152,0
12,5,1000,17.6,0,0,0,0,5477.119596,0,0
12,5,1100,18.068,0,0,0,0,5428.20181,0,0
12,5,1200,18.302,0,0,0,0,5403.742917,0,0
12,5,1300,18.086,0,0,0,0,5426.320357,0,0
12,5,1400,18.626,0,0,0,0,5369.876758,0,0
12,5,1500,19.148,0,0,0,0,5315.314612,0,0
12,5,1600,19.004,0,0,0,0,5330.366239,0,0
12,5,1700,18.356,0,0.011794872,184,0,5214.098557,184,0
12,5,1800,18.05,0,0.042051282,656,0,4774.083263,656,0
12,5,1900,18.104,0,0.107179487,1672,0,3752.438903,1672,0
12,5,2000,18.284,0,0.095384615,1488,0,3917.62437,1488,0
12,5,2100,18.41,0,0.104102564,1624,0,3768.454197,1624,0
12,5,2200,18.446,0,0.106153846,1656,0,3732.691291,1656,0
12,5,2300,18.212,0,0.107179487,1672,0,3741.150184,1672,0
12,5,2400,18.302,0,0.100512821,1568,0,3835.742917,1568,0
12,6,100,18.284,0,0.091794872,1432,0,5322.022208,1432,0
12,6,200,18.158,0,0.086153846,1344,0,9480.418914,1344,0
12,6,300,17.636,0,0.091794872,1432,0,9460.151233,1432,0
12,6,400,18.086,0,0.093333333,1456,0,9443.677046,1456,0
12,6,500,18.986,0,0.104615385,1632,0,9126.568049,1632,0
12,6,600,18.878,0,0.102564103,1600,0,9075.784103,1600,0
12,6,700,19.485,0,0.095897436,1496,0,9127.626037,1496,0
12,6,800,20.5,0,0.457435897,7136,0,3318.08619,7136,0
12,6,900,20.93,0,0.852307692,13296,0,0,13296,0
12,6,1000,21.596,0,0.981025641,15304,0,0,15304,0
12,6,1100,23.11,0,0.98974359,15440,0,0,15440,0
12,6,1200,24.58,0,0.900512821,14048,0,0,14048,0
12,6,1300,25.752,0,0.656923077,10248,0,0,10248,0
12,6,1400,26.56,0,0.756923077,11808,0,0,11808,0
12,6,1500,27.649,0,0.800512821,12488,0,0,12488,0
12,6,1600,28.051,0,0.755897436,11792,0,0,11792,0
12,6,1700,26.978,0,0.885128205,13808,0,0,13808,0
12,6,1800,25.509,0,0.786666667,12272,0,0,12272,0
12,6,1900,25.167,0,0.651794872,10168,0,0,10168,0
12,6,2000,24.697,0,0.531282051,8288,0,0,8288,0
12,6,2100,24.798,0,0.478461538,7464,0,0,7464,0
12,6,2200,23.466,0,0.605641026,9448,0,0,9448,0
12,6,2300,21.992,0,0.63025641,9832,0,0,9832,0
12,6,2400,20.136,0,0.288717949,4504,0,708.0437313,4504,0
12,7,100,19.346,0,0.203589744,3176,0,2118.618626,3176,0
12,7,200,16.826,0,0.142051282,2216,0,3342.022087,2216,0
12,7,300,16.412,0,0.073333333,1144,0,4457.295513,1144,0
12,7,400,15.998,0,0.118974359,1856,0,3788.568939,1856,0
12,7,500,16.664,0,0.122051282,1904,0,3670.955167,1904,0
12,7,600,18.14,0,0.051282051,800,0,8955.868617,800,0
12,7,700,18.392,0,0.098461538,1536,0,9279.011647,1536,0
12,7,800,17.474,0,0.059487179,928,0,9956.625419,928,0
12,7,900,15.98,0,0.004615385,72,0,11064.74016,72,0
12,7,1000,20.066,0,0.006153846,96,0,10769.81089,96,0
12,7,1100,24.481,0,0.022051282,344,0,9633.242305,344,0
12,7,1200,27.16,0,0,0,0,9235.740656,0,0
12,7,1300,29.806,0,0,0,0,8679.144055,0,0
12,7,1400,31.489,0,0.114871795,1792,0,6434.654538,1792,0
12,7,1500,32.686,0,0.051794872,808,0,7117.62201,808,0
12,7,1600,32.734,0,0.001025641,16,0,7779.488157,16,0
12,7,1700,29.228,0,0.034871795,544,0,7612.936241,544,0
12,7,1800,26.348,0,0.033846154,528,0,8296.43406,528,0
12,7,1900,24.564,0,0.061025641,952,0,8359.939514,952,0
12,7,2000,26.643,0,0.13025641,2032,0,7249.104585,2032,0
12,7,2100,26.784,0,0.088205128,1376,0,7673.058679,1376,0
12,7,2200,27.104,0,0.091794872,1432,0,7568.872569,1432,0
12,7,2300,27.36,0,0.181025641,2824,0,6116.666064,2824,0
12,7,2400,27.147,0,0.3,4680,0,4256.171481,4680,0
12,8,100,26.263,0,0.222564103,3472,0,5578.835607,3472,0
12,8,200,26.587,0,0.154871795,2416,0,6693.369709,2416,0
12,8,300,26.641,0,0.317948718,4960,0,4109.85919,4960,0
12,8,400,26.679,0,0.431794872,6736,0,2324.242873,6736,0
12,8,500,26.924,0,0.463076923,7224,0,1806.662246,7224,0
12,8,600,27.856,0,0.426153846,6648,0,2259.636106,6648,0
12,8,700,29.782,0,0.48974359,7640,0,968.9031324,7640,0
12,8,800,31.852,0,0.712820513,11120,0,0,11120,0
12,8,900,31.534,0,0.476923077,7440,0,0,7440,0
12,8,1000,30.616,0,0.495897436,7736,0,0,7736,0
12,8,1100,29.851,0,0.337948718,5272,0,1081.799776,5272,0
12,8,1200,29.907,0,0.240512821,3752,0,4635.309744,3752,0
12,8,1300,30.456,0,0.538974359,8408,0,0,8408,0
12,8,1400,30.11,0,0.663076923,10344,0,0,10344,0
12,8,1500,29.053,0,0.560512821,8744,0,0,8744,0
12,8,1600,26.46,0,0.628205128,9800,0,0,9800,0
12,8,1700,22.842,0,0.741025641,11560,0,0,11560,0
12,8,1800,20.388,0,0.678461538,10584,0,0,10584,0
12,8,1900,18.554,0,0.491282051,7664,0,0,7664,0
12,8,2000,16.682,0,0.380512821,5936,0,1976.15605,5936,0
12,8,2100,15.512,0,0.426153846,6648,0,4620.441892,6648,0
12,8,2200,14.666,0,0.508205128,7928,0,3551.164661,7928,0
12,8,2300,13.784,0,0.472820513,7376,0,4283.784177,7376,0
12,8,2400,12.362,0,0.235897436,3680,0,8220.610199,3680,0
12,9,100,11.318,0,0.275897436,4304,0,7854.369301,4304,0
12,9,200,10.418,0,0.162564103,2536,0,9825.566257,2536,0
12,9,300,10.148,0,0.182051282,2840,0,9643.860721,2840,0
12,9,400,9.752,0,0.148717949,2320,0,10233.47449,2320,0
12,9,500,9.158,0,0.157435897,2456,0,10200.95442,2456,0
12,9,600,8.906,0,0.092820513,1448,0,11297.38273,1448,0
12,9,700,8.546,0,0.086666667,1352,0,11457.35214,1352,0
12,9,800,7.79,0,0.060512821,944,0,11982.00225,944,0
12,9,900,7.664,0,0.064102564,1000,0,12018.19346,1000,0
12,9,1000,8.348,0,0.018461538,288,0,12671.86841,288,0
12,9,1100,9.338,0,0,0,0,12784.89325,0,0
12,9,1200,10.166,0,0,0,0,12594.86647,0,0
12,9,1300,11.624,0,0.008717949,136,0,12219.9219,136,0
12,9,1400,13.514,0,0,0,0,12005.97158,0,0
12,9,1500,13.928,0,0.000512821,8,0,11757.14556,8,0
12,9,1600,13.694,0,0.037948718,592,0,11154.33103,592,0
